Label|m|h|Hm0 toe|Tm1,0t|β|ht|Bt|hb|B|cotad|cotaincl|cotau|gf_d|gf_u|gf|D|D50_d|D50_u|Ac|Rc|Gc|Kr|Kt|q
A-2.1|1000.0|0.7164999999999999|0.09614|1.188|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.03|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.2|1000.0|0.7164999999999999|0.09449|1.027|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4000000000000001|0.029999999999999995|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.3|1000.0|0.7164999999999999|0.07895|1.344|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.4999999999999998|1.5|0.4|0.4|0.4000000000000001|0.03|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.4|1000.0|0.6835|0.09346|1.189|0.0|0.6835|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4000000000000001|0.03|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.5|1000.0|0.6835|0.09162|1.027|0.0|0.6835|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.03|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.6|1000.0|0.6835|0.07869|1.345|0.0|0.6835|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4000000000000001|0.030000000000000002|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.7|1000.0|0.7164999999999999|0.06906|1.037|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4000000000000001|0.03|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.8|1000.0|0.7164999999999999|0.06822|0.8964|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4000000000000001|0.03|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.9|1000.0|0.7164999999999999|0.05639|1.086|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.4999999999999998|1.5|0.4|0.4|0.39999999999999997|0.029999999999999995|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.10|1000.0|0.6835|0.0721|1.035|0.0|0.6835|0.0|0.0|0.0|1.5|1.5000000000000002|1.5|0.4|0.4|0.4|0.029999999999999995|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.11|1000.0|0.7164999999999999|0.05454|0.8004|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.029999999999999995|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.12|1000.0|0.6835|0.06724|0.8956|0.0|0.6835|0.0|0.0|0.0|1.5|1.5000000000000002|1.5|0.4|0.4|0.4|0.030000000000000002|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.13|1000.0|0.7164999999999999|0.05068|0.8567|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.030000000000000002|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.14|1000.0|0.6835|0.05083|0.8546|0.0|0.6835|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.03|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.15|1000.0|0.6835|0.05484|1.089|0.0|0.6835|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.03|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.26|1000.0|0.7164999999999999|0.1001|1.19|0.0|0.7164999999999999|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.029999999999999995|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.27|1000.0|0.7164999999999999|0.08201|1.346|0.0|0.7164999999999999|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.03|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.28|1000.0|0.7164999999999999|0.09865|1.029|0.0|0.7164999999999999|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.03|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.29|1000.0|0.6835|0.09668|1.191|0.0|0.6835|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.030000000000000002|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.30|1000.0|0.6835|0.0807|1.348|0.0|0.6835|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.03|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.31|1000.0|0.7164999999999999|0.07241|1.036|0.0|0.7164999999999999|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.03|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.32|1000.0|0.6835|0.09527|1.029|0.0|0.6835|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.03|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.33|1000.0|0.7164999999999999|0.07003|0.8971|0.0|0.7164999999999999|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.029999999999999995|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.34|1000.0|0.7164999999999999|0.057|1.093|0.0|0.7164999999999999|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.029999999999999995|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.35|1000.0|0.7164999999999999|0.05534|0.801|0.0|0.7164999999999999|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.03|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.36|1000.0|0.6835|0.06854|1.036|0.0|0.6835|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.03|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.37|1000.0|0.7164999999999999|0.05153|0.8588|0.0|0.7164999999999999|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.029999999999999995|0.03|0.03|0.062|0.062|0.09018828506763074|0|0|1
A-2.38|1000.0|0.6835|0.06685|0.8946|0.0|0.6835|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.030000000000000002|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.39|1000.0|0.6835|0.04755|0.8538|0.0|0.6835|0.0|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.029999999999999995|0.03|0.03|0.095|0.095|0.09018828506763074|0|0|1
A-2.50|1000.0|0.73|0.09338|1.625|0.0|0.73|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.042|0.042|0.042|0.095|0.095|0.12484862178253167|0|0|1
A-2.51|1000.0|0.73|0.1207|1.278|0.0|0.73|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.39999999999999997|0.041999999999999996|0.042|0.042|0.095|0.095|0.12484862178253167|0|0|1
A-2.52|1000.0|0.73|0.0986|1.427|0.0|0.73|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.042|0.042|0.042|0.095|0.095|0.12484862178253167|0|0|1
A-2.53|1000.0|0.73|0.1117|1.099|0.0|0.73|0.0|0.0|0.0|1.5|1.5000000000000002|1.5|0.4|0.4|0.4000000000000001|0.04200000000000001|0.042|0.042|0.095|0.095|0.12484862178253167|0|0|1
A-2.54|1000.0|0.6805|0.1232|1.279|0.0|0.6805|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.042|0.042|0.042|0.134|0.134|0.12484862178253167|0|0|1
A-2.55|1000.0|0.6805|0.111|1.63|0.0|0.6805|0.0|0.0|0.0|1.5|1.5000000000000002|1.5|0.4|0.4|0.4000000000000001|0.04200000000000001|0.042|0.042|0.134|0.134|0.12484862178253167|0|0|1
A-2.56|1000.0|0.6805|0.1127|1.098|0.0|0.6805|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.042|0.042|0.042|0.134|0.134|0.12484862178253167|0|0|1
A-2.57|1000.0|0.73|0.08279|0.9544|0.0|0.73|0.0|0.0|0.0|1.5|1.5000000000000002|1.5|0.4|0.4|0.39999999999999997|0.042|0.042|0.042|0.095|0.095|0.12484862178253167|0|0|1
A-2.58|1000.0|0.6805|0.09334|1.429|0.0|0.6805|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.042|0.042|0.042|0.134|0.134|0.12484862178253167|0|0|1
A-2.59|1000.0|0.73|0.07821|1.044|0.0|0.73|0.0|0.0|0.0|1.5|1.5000000000000002|1.5|0.4|0.4|0.4|0.04200000000000001|0.042|0.042|0.095|0.095|0.12484862178253167|0|0|1
A-2.60|1000.0|0.73|0.07011|1.038|0.0|0.73|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.041999999999999996|0.042|0.042|0.095|0.095|0.12484862178253167|0|0|1
A-2.61|1000.0|0.73|0.05829|1.157|0.0|0.73|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.39999999999999997|0.042|0.042|0.042|0.095|0.095|0.12484862178253167|0|0|1
A-2.62|1000.0|0.6805|0.07768|1.043|0.0|0.6805|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.042|0.042|0.042|0.134|0.134|0.12484862178253167|0|0|1
A-2.63|1000.0|0.6805|0.08106|0.951|0.0|0.6805|0.0|0.0|0.0|1.5|1.5|1.5|0.4|0.4|0.4|0.042|0.042|0.042|0.134|0.134|0.12484862178253167|0|0|1
A-3.1|1000.0|0.515|0.1156|1.174|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.04200000000000001|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.2|1000.0|0.515|0.1054|1.119|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.3|1000.0|0.515|0.09509|1.065|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.4|1000.0|0.515|0.08303|1.016|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.5|1000.0|0.515|0.1278|1.226|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.04200000000000001|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.6|1000.0|0.515|0.07816|1.056|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.7|1000.0|0.515|0.1038|1.18|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.041999999999999996|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.8|1000.0|0.515|0.1229|1.285|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.9|1000.0|0.515|0.08017|1.055|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.10|1000.0|0.515|0.1036|1.164|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.11|1000.0|0.515|0.1268|1.282|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.041999999999999996|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.12|1000.0|0.515|0.1294|1.549|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.041999999999999996|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.13|1000.0|0.515|0.1093|1.476|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.041999999999999996|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.14|1000.0|0.515|0.09736|1.377|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.15|1000.0|0.515|0.08533|1.291|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.16|1000.0|0.515|0.1095|1.521|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.17|1000.0|0.515|0.09732|1.441|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.18|1000.0|0.515|0.0839|1.342|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.19|1000.0|0.515|0.1096|1.504|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.04200000000000001|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.20|1000.0|0.515|0.09678|1.436|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.21|1000.0|0.515|0.08436|1.328|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.22|1000.0|0.515|0.06992|1.051|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.04200000000000001|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.23|1000.0|0.515|0.07185|1.011|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.40000000000000013|0.042|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.24|1000.0|0.515|0.07669|1.329|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.041999999999999996|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.25|1000.0|0.515|0.0784|1.286|0.0|0.485|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.041999999999999996|0.042|0.042|0.1|0.1|0.13|0|0|1
A-3.26|1000.0|0.545|0.07378|1.193|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.27|1000.0|0.545|0.0566|1.071|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.28|1000.0|0.545|0.08521|1.285|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.29|1000.0|0.545|0.0794|1.241|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.30|1000.0|0.545|0.09085|1.328|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.31|1000.0|0.545|0.0589|1.24|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.04200000000000001|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.32|1000.0|0.545|0.06938|1.242|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.33|1000.0|0.545|0.07484|1.268|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.34|1000.0|0.545|0.08255|1.354|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.35|1000.0|0.545|0.0904|1.384|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.36|1000.0|0.545|0.05807|0.864|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.37|1000.0|0.545|0.0718|0.9401|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.041999999999999996|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.38|1000.0|0.545|0.08671|1.011|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.39|1000.0|0.545|0.09796|1.075|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.40|1000.0|0.545|0.1084|1.124|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.41|1000.0|0.545|0.05229|0.9175|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.42|1000.0|0.545|0.06667|0.9911|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.041999999999999996|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.43|1000.0|0.545|0.08638|1.069|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.44|1000.0|0.545|0.09451|1.125|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.041999999999999996|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.45|1000.0|0.545|0.1046|1.171|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.46|1000.0|0.545|0.08968|1.654|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.47|1000.0|0.545|0.07067|1.492|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.48|1000.0|0.545|0.08834|1.685|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.49|1000.0|0.545|0.07154|1.535|0.0|0.515|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.04200000000000001|0.042|0.042|0.07|0.07|0.13|0|0|1
A-3.50|1000.0|0.485|0.1299|1.246|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.041999999999999996|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.51|1000.0|0.485|0.1144|1.177|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.52|1000.0|0.485|0.1054|1.115|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.041999999999999996|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.53|1000.0|0.485|0.09248|1.065|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.54|1000.0|0.485|0.08022|1.017|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.55|1000.0|0.485|0.1219|1.521|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.04200000000000001|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.56|1000.0|0.485|0.1103|1.458|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.57|1000.0|0.485|0.09781|1.38|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.58|1000.0|0.485|0.08524|1.286|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.59|1000.0|0.485|0.123|1.282|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.04200000000000001|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.60|1000.0|0.485|0.1112|1.224|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.61|1000.0|0.485|0.1004|1.173|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.04200000000000001|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.62|1000.0|0.485|0.08799|1.112|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.041999999999999996|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.63|1000.0|0.485|0.07815|1.059|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.64|1000.0|0.485|0.1228|1.585|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.041999999999999996|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.65|1000.0|0.485|0.1093|1.508|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.66|1000.0|0.485|0.09571|1.429|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.67|1000.0|0.485|0.08374|1.348|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.68|1000.0|0.485|0.1257|1.272|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.69|1000.0|0.485|0.1121|1.218|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.70|1000.0|0.485|0.1026|1.161|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.71|1000.0|0.485|0.09003|1.114|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.04200000000000001|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.72|1000.0|0.485|0.07947|1.052|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.73|1000.0|0.485|0.1207|1.576|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.74|1000.0|0.485|0.1086|1.513|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.04200000000000001|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.75|1000.0|0.485|0.09633|1.419|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.76|1000.0|0.485|0.08201|1.334|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.77|1000.0|0.485|0.1007|1.756|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.78|1000.0|0.485|0.1138|1.841|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.04200000000000001|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.79|1000.0|0.485|0.138|1.27|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.04200000000000001|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.80|1000.0|0.485|0.09744|1.783|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.81|1000.0|0.485|0.1074|1.856|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.041999999999999996|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.82|1000.0|0.485|0.09625|1.774|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.041999999999999996|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.83|1000.0|0.485|0.1108|1.847|0.0|0.455|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.39999999999999997|0.042|0.042|0.042|0.13|0.13|0.13|0|0|1
A-3.84|1000.0|0.455|0.09604|1.375|0.0|0.425|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.85|1000.0|0.455|0.1083|1.451|0.0|0.425|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.3999999999999999|0.041999999999999996|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.86|1000.0|0.455|0.1232|1.529|0.0|0.425|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.87|1000.0|0.455|0.14|1.615|0.0|0.425|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4000000000000001|0.042|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.88|1000.0|0.455|0.08586|1.387|0.0|0.425|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.16|0.16|0.13|0|0|1
A-3.89|1000.0|0.455|0.0997|1.538|0.0|0.425|0.13|0.0|0.0|2.0|2.0|2.0|0.4|0.4|0.4|0.042|0.042|0.042|0.16|0.16|0.13|0|0|1
